"","Date","visitor_count","is_schyr","quarter","year","school_year"
"1207",2012-10-19,4194,1,4,2012,2012
"1208",2012-10-20,2586,1,4,2012,2012
"1209",2012-10-21,4217,1,4,2012,2012
"1210",2012-10-22,6497,1,4,2012,2012
"1211",2012-10-23,6683,1,4,2012,2012
"1212",2012-10-24,6888,1,4,2012,2012
"1213",2012-10-25,5979,1,4,2012,2012
"1214",2012-10-26,4127,1,4,2012,2012
"1215",2012-10-27,2389,1,4,2012,2012
"1216",2012-10-28,4335,1,4,2012,2012
"1217",2012-10-29,7141,1,4,2012,2012
"1218",2012-10-30,6561,1,4,2012,2012
"1219",2012-10-31,6456,1,4,2012,2012
"1220",2012-11-01,5766,1,4,2012,2012
"1221",2012-11-02,4034,1,4,2012,2012
"1222",2012-11-03,2518,1,4,2012,2012
"1223",2012-11-04,4587,1,4,2012,2012
"1224",2012-11-05,6958,1,4,2012,2012
"1225",2012-11-06,5835,1,4,2012,2012
"1226",2012-11-07,6622,1,4,2012,2012
"1227",2012-11-08,5643,1,4,2012,2012
"1228",2012-11-09,4010,1,4,2012,2012
"1229",2012-11-10,2151,1,4,2012,2012
"1230",2012-11-11,4016,1,4,2012,2012
"1231",2012-11-12,6577,1,4,2012,2012
"1232",2012-11-13,6455,1,4,2012,2012
"1233",2012-11-14,6435,1,4,2012,2012
"1234",2012-11-15,5467,1,4,2012,2012
"1235",2012-11-16,3942,1,4,2012,2012
"1236",2012-11-17,2307,1,4,2012,2012
"1237",2012-11-18,4053,1,4,2012,2012
"1238",2012-11-19,6048,1,4,2012,2012
"1239",2012-11-20,4922,1,4,2012,2012
"1240",2012-11-21,2928,1,4,2012,2012
"1241",2012-11-22,4,1,4,2012,2012
"1242",2012-11-23,930,1,4,2012,2012
"1243",2012-11-24,1320,1,4,2012,2012
"1244",2012-11-25,2761,1,4,2012,2012
"1245",2012-11-26,6142,1,4,2012,2012
"1246",2012-11-27,6344,1,4,2012,2012
"1247",2012-11-28,6286,1,4,2012,2012
"1248",2012-11-29,5500,1,4,2012,2012
"1249",2012-11-30,4563,1,4,2012,2012
"1250",2012-12-01,3167,1,4,2012,2012
"1251",2012-12-02,5181,1,4,2012,2012
"1252",2012-12-03,7320,1,4,2012,2012
"1253",2012-12-04,7067,1,4,2012,2012
"1254",2012-12-05,6608,1,4,2012,2012
"1255",2012-12-06,6301,1,4,2012,2012
"1256",2012-12-07,5929,1,4,2012,2012
"1257",2012-12-08,5147,1,4,2012,2012
"1258",2012-12-09,5908,1,4,2012,2012
"1259",2012-12-10,7798,1,4,2012,2012
"1260",2012-12-11,6698,1,4,2012,2012
"1261",2012-12-12,5860,1,4,2012,2012
"1262",2012-12-13,4812,1,4,2012,2012
"1263",2012-12-14,2754,1,4,2012,2012
"1264",2012-12-15,645,1,4,2012,2012
"1265",2012-12-16,463,1,4,2012,2012
"1266",2012-12-17,1467,1,4,2012,2012
"1267",2012-12-18,1218,1,4,2012,2012
"1268",2012-12-19,1180,1,4,2012,2012
"1269",2012-12-20,854,1,4,2012,2012
"1270",2012-12-21,765,1,4,2012,2012
"1271",2012-12-22,251,1,4,2012,2012
"1272",2012-12-23,192,1,4,2012,2012
"1273",2012-12-24,313,1,4,2012,2012
"1274",2012-12-25,1,1,4,2012,2012
"1275",2012-12-26,548,1,4,2012,2012
"1276",2012-12-27,630,1,4,2012,2012
"1277",2012-12-28,639,1,4,2012,2012
"1278",2012-12-29,271,1,4,2012,2012
"1279",2012-12-30,237,1,4,2012,2012
"1280",2012-12-31,619,1,4,2012,2012
"1281",2013-01-01,5,1,1,2013,2012
"1282",2013-01-02,1030,1,1,2013,2012
"1283",2013-01-03,1139,1,1,2013,2012
"1284",2013-01-04,1116,1,1,2013,2012
"1285",2013-01-05,559,1,1,2013,2012
"1286",2013-01-06,1051,1,1,2013,2012
"1287",2013-01-07,4697,1,1,2013,2012
"1288",2013-01-08,5291,1,1,2013,2012
"1289",2013-01-09,5659,1,1,2013,2012
"1290",2013-01-10,4948,1,1,2013,2012
"1291",2013-01-11,3720,1,1,2013,2012
"1292",2013-01-12,1814,1,1,2013,2012
"1293",2013-01-13,3593,1,1,2013,2012
"1294",2013-01-14,6032,1,1,2013,2012
"1295",2013-01-15,5871,1,1,2013,2012
"1296",2013-01-16,6159,1,1,2013,2012
"1297",2013-01-17,5402,1,1,2013,2012
"1298",2013-01-18,3572,1,1,2013,2012
"1299",2013-01-19,1833,1,1,2013,2012
"1300",2013-01-20,2688,1,1,2013,2012
"1301",2013-01-21,4341,1,1,2013,2012
"1302",2013-01-22,6001,1,1,2013,2012
"1303",2013-01-23,5889,1,1,2013,2012
"1304",2013-01-24,5262,1,1,2013,2012
"1305",2013-01-25,3900,1,1,2013,2012
"1306",2013-01-26,2501,1,1,2013,2012
"1307",2013-01-27,4180,1,1,2013,2012
"1308",2013-01-28,5692,1,1,2013,2012
"1309",2013-01-29,6354,1,1,2013,2012
"1310",2013-01-30,6274,1,1,2013,2012
"1311",2013-01-31,5358,1,1,2013,2012
"1312",2013-02-01,3883,1,1,2013,2012
"1313",2013-02-02,2537,1,1,2013,2012
"1314",2013-02-03,3671,1,1,2013,2012
"1315",2013-02-04,6513,1,1,2013,2012
"1316",2013-02-05,6597,1,1,2013,2012
"1317",2013-02-06,6608,1,1,2013,2012
"1318",2013-02-07,5681,1,1,2013,2012
"1319",2013-02-08,4045,1,1,2013,2012
"1320",2013-02-09,2704,1,1,2013,2012
"1321",2013-02-10,4495,1,1,2013,2012
"1322",2013-02-11,6646,1,1,2013,2012
"1323",2013-02-12,6497,1,1,2013,2012
"1324",2013-02-13,6106,1,1,2013,2012
"1325",2013-02-14,4517,1,1,2013,2012
"1326",2013-02-15,3277,1,1,2013,2012
"1327",2013-02-16,2302,1,1,2013,2012
"1328",2013-02-17,4039,1,1,2013,2012
"1329",2013-02-18,6396,1,1,2013,2012
"1330",2013-02-19,5973,1,1,2013,2012
"1331",2013-02-20,6261,1,1,2013,2012
"1332",2013-02-21,5405,1,1,2013,2012
"1333",2013-02-22,3760,1,1,2013,2012
"1334",2013-02-23,2420,1,1,2013,2012
"1335",2013-02-24,4061,1,1,2013,2012
"1336",2013-02-25,6404,1,1,2013,2012
"1337",2013-02-26,5957,1,1,2013,2012
"1338",2013-02-27,6221,1,1,2013,2012
"1339",2013-02-28,5523,1,1,2013,2012
"1340",2013-03-01,3877,1,1,2013,2012
"1341",2013-03-02,2543,1,1,2013,2012
"1342",2013-03-03,4367,1,1,2013,2012
"1343",2013-03-04,6396,1,1,2013,2012
"1344",2013-03-05,5639,1,1,2013,2012
"1345",2013-03-06,6195,1,1,2013,2012
"1346",2013-03-07,5519,1,1,2013,2012
"1347",2013-03-08,4202,1,1,2013,2012
"1348",2013-03-09,3068,1,1,2013,2012
"1349",2013-03-10,4637,1,1,2013,2012
"1350",2013-03-11,6955,1,1,2013,2012
"1351",2013-03-12,7201,1,1,2013,2012
"1352",2013-03-13,6393,1,1,2013,2012
"1353",2013-03-14,6578,1,1,2013,2012
"1354",2013-03-15,5738,1,1,2013,2012
"1355",2013-03-16,4936,1,1,2013,2012
"1356",2013-03-17,6292,1,1,2013,2012
"1357",2013-03-18,7248,1,1,2013,2012
"1358",2013-03-19,6418,1,1,2013,2012
"1359",2013-03-20,5469,1,1,2013,2012
"1360",2013-03-21,4168,1,1,2013,2012
"1361",2013-03-22,2475,1,1,2013,2012
"1362",2013-03-23,703,1,1,2013,2012
"1363",2013-03-24,536,1,1,2013,2012
"1364",2013-03-25,1494,1,1,2013,2012
"1365",2013-03-26,1395,1,1,2013,2012
"1366",2013-03-27,1477,1,1,2013,2012
"1367",2013-03-28,1539,1,1,2013,2012
"1368",2013-03-29,1267,1,1,2013,2012
"1369",2013-03-30,601,1,1,2013,2012
"1370",2013-03-31,1030,1,1,2013,2012
"1371",2013-04-01,4768,1,2,2013,2012
"1372",2013-04-02,5645,1,2,2013,2012
"1373",2013-04-03,5792,1,2,2013,2012
"1374",2013-04-04,5276,1,2,2013,2012
"1375",2013-04-05,4166,1,2,2013,2012
"1376",2013-04-06,2284,1,2,2013,2012
"1377",2013-04-07,3908,1,2,2013,2012
"1378",2013-04-08,6341,1,2,2013,2012
"1379",2013-04-09,6402,1,2,2013,2012
"1380",2013-04-10,5845,1,2,2013,2012
"1381",2013-04-11,5668,1,2,2013,2012
"1382",2013-04-12,4020,1,2,2013,2012
"1383",2013-04-13,2415,1,2,2013,2012
"1384",2013-04-14,4189,1,2,2013,2012
"1385",2013-04-15,6286,1,2,2013,2012
"1386",2013-04-16,6472,1,2,2013,2012
"1387",2013-04-17,6067,1,2,2013,2012
"1388",2013-04-18,5733,1,2,2013,2012
"1389",2013-04-19,4208,1,2,2013,2012
"1390",2013-04-20,2504,1,2,2013,2012
"1391",2013-04-21,4614,1,2,2013,2012
"1392",2013-04-22,6891,1,2,2013,2012
"1393",2013-04-23,6622,1,2,2013,2012
"1394",2013-04-24,6620,1,2,2013,2012
"1395",2013-04-25,6022,1,2,2013,2012
"1396",2013-04-26,4295,1,2,2013,2012
"1397",2013-04-27,2664,1,2,2013,2012
"1398",2013-04-28,4664,1,2,2013,2012
"1399",2013-04-29,7051,1,2,2013,2012
"1400",2013-04-30,7033,1,2,2013,2012
"1401",2013-05-01,7050,1,2,2013,2012
"1402",2013-05-02,6417,1,2,2013,2012
"1403",2013-05-03,4205,1,2,2013,2012
"1404",2013-05-04,2711,1,2,2013,2012
"1405",2013-05-05,4514,1,2,2013,2012
"1406",2013-05-06,6793,1,2,2013,2012
"1407",2013-05-07,6524,1,2,2013,2012
"1408",2013-05-08,6539,1,2,2013,2012
"1409",2013-05-09,5639,1,2,2013,2012
"1410",2013-05-10,3954,1,2,2013,2012
"1411",2013-05-11,2238,1,2,2013,2012
"1412",2013-05-12,3714,1,2,2013,2012
"1413",2013-05-13,6380,1,2,2013,2012
"1414",2013-05-14,6481,1,2,2013,2012
"1415",2013-05-15,6427,1,2,2013,2012
"1416",2013-05-16,5714,1,2,2013,2012
"1417",2013-05-17,4091,1,2,2013,2012
"1418",2013-05-18,2362,1,2,2013,2012
"1419",2013-05-19,4534,1,2,2013,2012
"1420",2013-05-20,6877,1,2,2013,2012
"1421",2013-05-21,6732,1,2,2013,2012
"1422",2013-05-22,6308,1,2,2013,2012
"1423",2013-05-23,5645,1,2,2013,2012
"1424",2013-05-24,4083,1,2,2013,2012
"1425",2013-05-25,2106,1,2,2013,2012
"1426",2013-05-26,2903,1,2,2013,2012
"1427",2013-05-27,4555,1,2,2013,2012
"1428",2013-05-28,6589,1,2,2013,2012
"1429",2013-05-29,6895,1,2,2013,2012
"1430",2013-05-30,6142,1,2,2013,2012
"1431",2013-05-31,4648,1,2,2013,2012
"1432",2013-06-01,3146,1,2,2013,2012
"1433",2013-06-02,4854,1,2,2013,2012
"1434",2013-06-03,7678,1,2,2013,2012
"1435",2013-06-04,7479,1,2,2013,2012
"1436",2013-06-05,7194,1,2,2013,2012
"1437",2013-06-06,6400,1,2,2013,2012
"1438",2013-06-07,5310,1,2,2013,2012
"1439",2013-06-08,3933,1,2,2013,2012
"1440",2013-06-09,5258,1,2,2013,2012
"1441",2013-06-10,6886,1,2,2013,2012
"1442",2013-06-11,6050,1,2,2013,2012
"1443",2013-06-12,5428,1,2,2013,2012
"1444",2013-06-13,4708,1,2,2013,2012
"1445",2013-06-14,2835,1,2,2013,2012
"1446",2013-06-15,798,1,2,2013,2012
"1447",2013-06-16,387,1,2,2013,2012
"1448",2013-06-17,1957,1,2,2013,2012
"1449",2013-06-18,1809,1,2,2013,2012
"1450",2013-06-19,1773,1,2,2013,2012
"1451",2013-06-20,1704,1,2,2013,2012
"1452",2013-06-21,1445,1,2,2013,2012
"1453",2013-06-22,645,1,2,2013,2012
"1454",2013-06-23,484,1,2,2013,2012
"1455",2013-06-24,2268,1,2,2013,2012
"1456",2013-06-25,2249,1,2,2013,2012
"1457",2013-06-26,2045,1,2,2013,2012
"1458",2013-06-27,2107,1,2,2013,2012
"1459",2013-06-28,1738,1,2,2013,2012
"1460",2013-06-29,617,1,2,2013,2012
"1461",2013-06-30,619,1,2,2013,2012
"1462",2013-07-01,2224,0,3,2013,2012
"1463",2013-07-02,2124,0,3,2013,2012
"1464",2013-07-03,2105,0,3,2013,2012
"1465",2013-07-04,9,0,3,2013,2012
"1466",2013-07-05,1386,0,3,2013,2012
"1467",2013-07-06,642,0,3,2013,2012
"1468",2013-07-07,802,0,3,2013,2012
"1469",2013-07-08,2156,0,3,2013,2012
"1470",2013-07-09,2373,0,3,2013,2012
"1471",2013-07-10,2212,0,3,2013,2012
"1472",2013-07-11,2164,0,3,2013,2012
"1473",2013-07-12,1697,0,3,2013,2012
"1474",2013-07-13,521,0,3,2013,2012
"1475",2013-07-14,664,0,3,2013,2012
"1476",2013-07-15,2208,0,3,2013,2012
"1477",2013-07-16,2356,0,3,2013,2012
"1478",2013-07-17,2322,0,3,2013,2012
"1479",2013-07-18,2277,0,3,2013,2012
"1480",2013-07-19,1700,0,3,2013,2012
"1481",2013-07-20,612,0,3,2013,2012
"1482",2013-07-21,777,0,3,2013,2012
"1483",2013-07-22,2347,0,3,2013,2012
"1484",2013-07-23,2233,0,3,2013,2012
"1485",2013-07-24,2205,0,3,2013,2012
"1486",2013-07-25,2039,0,3,2013,2012
"1487",2013-07-26,1509,0,3,2013,2012
"1488",2013-07-27,495,0,3,2013,2012
"1489",2013-07-28,625,0,3,2013,2012
"1490",2013-07-29,2074,0,3,2013,2012
"1491",2013-07-30,2072,0,3,2013,2012
"1492",2013-07-31,2001,0,3,2013,2012
"1493",2013-08-01,2085,0,3,2013,2012
"1494",2013-08-02,1495,0,3,2013,2012
"1495",2013-08-03,599,0,3,2013,2012
"1496",2013-08-04,649,0,3,2013,2012
"1497",2013-08-05,2089,0,3,2013,2012
"1498",2013-08-06,1975,0,3,2013,2012
"1499",2013-08-07,1956,0,3,2013,2012
"1500",2013-08-08,1937,0,3,2013,2012
"1501",2013-08-09,1483,0,3,2013,2012
"1502",2013-08-10,460,0,3,2013,2012
"1503",2013-08-11,530,0,3,2013,2012
"1504",2013-08-12,1941,0,3,2013,2012
"1505",2013-08-13,1912,0,3,2013,2012
"1506",2013-08-14,1887,0,3,2013,2012
"1507",2013-08-15,1806,0,3,2013,2012
"1508",2013-08-16,969,0,3,2013,2012
"1509",2013-08-17,503,0,3,2013,2012
"1510",2013-08-18,554,0,3,2013,2012
"1511",2013-08-19,1763,0,3,2013,2012
"1512",2013-08-20,1752,0,3,2013,2012
"1513",2013-08-21,1798,0,3,2013,2012
"1514",2013-08-22,1502,0,3,2013,2012
"1515",2013-08-23,1579,0,3,2013,2012
"1516",2013-08-24,505,0,3,2013,2012
"1517",2013-08-25,508,0,3,2013,2012
"1518",2013-08-26,1920,0,3,2013,2012
"1519",2013-08-27,1939,0,3,2013,2012
"1520",2013-08-28,1792,0,3,2013,2012
"1521",2013-08-29,1813,0,3,2013,2012
"1522",2013-08-30,1301,0,3,2013,2012
"1523",2013-08-31,413,0,3,2013,2012
"1524",2013-09-01,12,0,3,2013,2012
"1525",2013-09-02,4,0,3,2013,2012
"1526",2013-09-03,1642,0,3,2013,2012
"1527",2013-09-04,1766,0,3,2013,2012
"1528",2013-09-05,1670,0,3,2013,2012
"1529",2013-09-06,1452,0,3,2013,2012
"1530",2013-09-07,470,0,3,2013,2012
"1531",2013-09-08,10,0,3,2013,2012
"1532",2013-09-09,1902,0,3,2013,2012
"1533",2013-09-10,1903,0,3,2013,2012
"1534",2013-09-11,1952,0,3,2013,2012
"1535",2013-09-12,1898,0,3,2013,2012
"1536",2013-09-13,1411,0,3,2013,2012
"1537",2013-09-14,504,0,3,2013,2012
"1538",2013-09-15,11,0,3,2013,2012
"1539",2013-09-16,1951,0,3,2013,2012
"1540",2013-09-17,1913,0,3,2013,2012
"1541",2013-09-18,1888,0,3,2013,2012
"1542",2013-09-19,1878,0,3,2013,2012
"1543",2013-09-20,1669,0,3,2013,2012
"1544",2013-09-21,600,0,3,2013,2012
"1545",2013-09-22,692,0,3,2013,2012
"1546",2013-09-23,2511,0,3,2013,2012
"1547",2013-09-24,2454,0,3,2013,2012
"1548",2013-09-25,2781,0,3,2013,2012
"1549",2013-09-26,2790,0,3,2013,2012
"1550",2013-09-27,2221,0,3,2013,2012
"1551",2013-09-28,993,0,3,2013,2012
"1552",2013-09-29,1504,0,3,2013,2012
"1553",2013-09-30,5928,0,3,2013,2012
"1554",2013-10-01,5922,1,4,2013,2013
"1555",2013-10-02,6313,1,4,2013,2013
"1556",2013-10-03,5492,1,4,2013,2013
"1557",2013-10-04,4296,1,4,2013,2013
"1558",2013-10-05,2349,1,4,2013,2013
"1559",2013-10-06,3875,1,4,2013,2013
"1560",2013-10-07,6755,1,4,2013,2013
"1561",2013-10-08,6642,1,4,2013,2013
"1562",2013-10-09,6778,1,4,2013,2013
"1563",2013-10-10,5741,1,4,2013,2013
"1564",2013-10-11,4279,1,4,2013,2013
"1565",2013-10-12,2267,1,4,2013,2013
"1566",2013-10-13,4089,1,4,2013,2013
"1567",2013-10-14,7674,1,4,2013,2013
"1568",2013-10-15,6624,1,4,2013,2013
"1569",2013-10-16,7165,1,4,2013,2013
"1570",2013-10-17,6001,1,4,2013,2013
"1571",2013-10-18,4260,1,4,2013,2013
"1572",2013-10-19,2519,1,4,2013,2013
"1573",2013-10-20,4603,1,4,2013,2013
"1574",2013-10-21,7233,1,4,2013,2013
"1575",2013-10-22,6492,1,4,2013,2013
"1576",2013-10-23,6950,1,4,2013,2013
"1577",2013-10-24,6456,1,4,2013,2013
"1578",2013-10-25,4399,1,4,2013,2013
"1579",2013-10-26,2627,1,4,2013,2013
"1580",2013-10-27,4597,1,4,2013,2013
"1581",2013-10-28,7170,1,4,2013,2013
"1582",2013-10-29,6893,1,4,2013,2013
"1583",2013-10-30,6991,1,4,2013,2013
"1584",2013-10-31,5443,1,4,2013,2013
"1585",2013-11-01,4099,1,4,2013,2013
"1586",2013-11-02,2738,1,4,2013,2013
"1587",2013-11-03,4552,1,4,2013,2013
"1588",2013-11-04,7082,1,4,2013,2013
"1589",2013-11-05,6717,1,4,2013,2013
"1590",2013-11-06,6578,1,4,2013,2013
"1591",2013-11-07,5731,1,4,2013,2013
"1592",2013-11-08,4034,1,4,2013,2013
"1593",2013-11-09,2277,1,4,2013,2013
"1594",2013-11-10,4112,1,4,2013,2013
"1595",2013-11-11,6302,1,4,2013,2013
"1596",2013-11-12,6496,1,4,2013,2013
"1597",2013-11-13,6350,1,4,2013,2013
"1598",2013-11-14,5568,1,4,2013,2013
"1599",2013-11-15,4141,1,4,2013,2013
"1600",2013-11-16,2525,1,4,2013,2013
"1601",2013-11-17,3735,1,4,2013,2013
"1602",2013-11-18,6816,1,4,2013,2013
"1603",2013-11-19,6440,1,4,2013,2013
"1604",2013-11-20,6152,1,4,2013,2013
"1605",2013-11-21,5346,1,4,2013,2013
"1606",2013-11-22,3897,1,4,2013,2013
"1607",2013-11-23,2205,1,4,2013,2013
"1608",2013-11-24,3882,1,4,2013,2013
"1609",2013-11-25,6137,1,4,2013,2013
"1610",2013-11-26,5126,1,4,2013,2013
"1611",2013-11-27,2823,1,4,2013,2013
"1612",2013-11-29,938,1,4,2013,2013
"1613",2013-11-30,1504,1,4,2013,2013
"1614",2013-12-01,3015,1,4,2013,2013
"1615",2013-12-02,6963,1,4,2013,2013
"1616",2013-12-03,7037,1,4,2013,2013
"1617",2013-12-04,6476,1,4,2013,2013
"1618",2013-12-05,6325,1,4,2013,2013
"1619",2013-12-06,5927,1,4,2013,2013
"1620",2013-12-07,4791,1,4,2013,2013
"1621",2013-12-08,5543,1,4,2013,2013
"1622",2013-12-09,7607,1,4,2013,2013
"1623",2013-12-10,6359,1,4,2013,2013
"1624",2013-12-11,5495,1,4,2013,2013
"1625",2013-12-12,4191,1,4,2013,2013
"1626",2013-12-13,2486,1,4,2013,2013
"1627",2013-12-14,684,1,4,2013,2013
"1628",2013-12-15,462,1,4,2013,2013
"1629",2013-12-16,1514,1,4,2013,2013
"1630",2013-12-17,1247,1,4,2013,2013
"1631",2013-12-18,1177,1,4,2013,2013
"1632",2013-12-19,1112,1,4,2013,2013
"1633",2013-12-20,802,1,4,2013,2013
"1634",2013-12-21,283,1,4,2013,2013
"1635",2013-12-22,192,1,4,2013,2013
"1636",2013-12-23,657,1,4,2013,2013
"1637",2013-12-24,282,1,4,2013,2013
"1638",2013-12-25,2,1,4,2013,2013
"1639",2013-12-26,445,1,4,2013,2013
"1640",2013-12-27,550,1,4,2013,2013
"1641",2013-12-28,290,1,4,2013,2013
"1642",2013-12-29,198,1,4,2013,2013
"1643",2013-12-30,782,1,4,2013,2013
"1644",2013-12-31,603,1,4,2013,2013
"1645",2014-01-01,5,1,1,2014,2013
"1646",2014-01-02,765,1,1,2014,2013
"1647",2014-01-03,820,1,1,2014,2013
"1648",2014-01-04,491,1,1,2014,2013
"1649",2014-01-05,233,1,1,2014,2013
"1650",2014-01-06,439,1,1,2014,2013
"1651",2014-01-07,4265,1,1,2014,2013
"1652",2014-01-08,5214,1,1,2014,2013
"1653",2014-01-09,4832,1,1,2014,2013
"1654",2014-01-10,3706,1,1,2014,2013
"1655",2014-01-11,1719,1,1,2014,2013
"1656",2014-01-12,3634,1,1,2014,2013
"1657",2014-01-13,6278,1,1,2014,2013
"1658",2014-01-14,5998,1,1,2014,2013
"1659",2014-01-15,6237,1,1,2014,2013
"1660",2014-01-16,5481,1,1,2014,2013
"1661",2014-01-17,3702,1,1,2014,2013
"1662",2014-01-18,1781,1,1,2014,2013
"1663",2014-01-19,2685,1,1,2014,2013
"1664",2014-01-20,4852,1,1,2014,2013
"1665",2014-01-21,6309,1,1,2014,2013
"1666",2014-01-22,6255,1,1,2014,2013
"1667",2014-01-23,5565,1,1,2014,2013
"1668",2014-01-24,3857,1,1,2014,2013
"1669",2014-01-25,2258,1,1,2014,2013
"1670",2014-01-26,4105,1,1,2014,2013
"1671",2014-01-27,5458,1,1,2014,2013
"1672",2014-01-28,5954,1,1,2014,2013
"1673",2014-01-29,6285,1,1,2014,2013
"1674",2014-01-30,5599,1,1,2014,2013
"1675",2014-01-31,4126,1,1,2014,2013
"1676",2014-02-01,2271,1,1,2014,2013
"1677",2014-02-02,3444,1,1,2014,2013
"1678",2014-02-03,6727,1,1,2014,2013
"1679",2014-02-04,6863,1,1,2014,2013
"1680",2014-02-05,6383,1,1,2014,2013
"1681",2014-02-06,5432,1,1,2014,2013
"1682",2014-02-07,3958,1,1,2014,2013
"1683",2014-02-08,2297,1,1,2014,2013
"1684",2014-02-09,4246,1,1,2014,2013
"1685",2014-02-10,6765,1,1,2014,2013
"1686",2014-02-11,6691,1,1,2014,2013
"1687",2014-02-12,6368,1,1,2014,2013
"1688",2014-02-13,4812,1,1,2014,2013
"1689",2014-02-14,2963,1,1,2014,2013
"1690",2014-02-15,2384,1,1,2014,2013
"1691",2014-02-16,3760,1,1,2014,2013
"1692",2014-02-17,6098,1,1,2014,2013
"1693",2014-02-18,6503,1,1,2014,2013
"1694",2014-02-19,6748,1,1,2014,2013
"1695",2014-02-20,5719,1,1,2014,2013
"1696",2014-02-21,4034,1,1,2014,2013
"1697",2014-02-22,2292,1,1,2014,2013
"1698",2014-02-23,4356,1,1,2014,2013
"1699",2014-02-24,6622,1,1,2014,2013
"1700",2014-02-25,6310,1,1,2014,2013
"1701",2014-02-26,6003,1,1,2014,2013
"1702",2014-02-27,5577,1,1,2014,2013
"1703",2014-02-28,4083,1,1,2014,2013
"1704",2014-03-01,2295,1,1,2014,2013
"1705",2014-03-02,3851,1,1,2014,2013
"1706",2014-03-03,6459,1,1,2014,2013
"1707",2014-03-04,6348,1,1,2014,2013
"1708",2014-03-05,6369,1,1,2014,2013
"1709",2014-03-06,5524,1,1,2014,2013
"1710",2014-03-07,4392,1,1,2014,2013
"1711",2014-03-08,2917,1,1,2014,2013
"1712",2014-03-09,4750,1,1,2014,2013
"1713",2014-03-10,7553,1,1,2014,2013
"1714",2014-03-11,7207,1,1,2014,2013
"1715",2014-03-12,6453,1,1,2014,2013
"1716",2014-03-13,6210,1,1,2014,2013
"1717",2014-03-14,5980,1,1,2014,2013
"1718",2014-03-15,4751,1,1,2014,2013
"1719",2014-03-16,5938,1,1,2014,2013
"1720",2014-03-17,7292,1,1,2014,2013
"1721",2014-03-18,6566,1,1,2014,2013
"1722",2014-03-19,5384,1,1,2014,2013
"1723",2014-03-20,4561,1,1,2014,2013
"1724",2014-03-21,2620,1,1,2014,2013
"1725",2014-03-22,613,1,1,2014,2013
"1726",2014-03-23,378,1,1,2014,2013
"1727",2014-03-24,1371,1,1,2014,2013
"1728",2014-03-25,1370,1,1,2014,2013
"1729",2014-03-26,1405,1,1,2014,2013
"1730",2014-03-27,1356,1,1,2014,2013
"1731",2014-03-28,1135,1,1,2014,2013
"1732",2014-03-29,570,1,1,2014,2013
"1733",2014-03-30,1127,1,1,2014,2013
"1734",2014-03-31,4962,1,1,2014,2013
"1735",2014-04-01,5431,1,2,2014,2013
"1736",2014-04-02,5438,1,2,2014,2013
"1737",2014-04-03,4736,1,2,2014,2013
"1738",2014-04-04,3852,1,2,2014,2013
"1739",2014-04-05,2167,1,2,2014,2013
"1740",2014-04-06,3814,1,2,2014,2013
"1741",2014-04-07,6171,1,2,2014,2013
"1742",2014-04-08,6005,1,2,2014,2013
"1743",2014-04-09,6022,1,2,2014,2013
"1744",2014-04-10,5319,1,2,2014,2013
"1745",2014-04-11,3733,1,2,2014,2013
"1746",2014-04-12,2151,1,2,2014,2013
"1747",2014-04-13,3781,1,2,2014,2013
"1748",2014-04-14,5951,1,2,2014,2013
"1749",2014-04-15,6052,1,2,2014,2013
"1750",2014-04-16,6116,1,2,2014,2013
"1751",2014-04-17,5518,1,2,2014,2013
"1752",2014-04-18,3901,1,2,2014,2013
"1753",2014-04-19,2227,1,2,2014,2013
"1754",2014-04-20,3327,1,2,2014,2013
"1755",2014-04-21,6374,1,2,2014,2013
"1756",2014-04-22,6408,1,2,2014,2013
"1757",2014-04-23,6432,1,2,2014,2013
"1758",2014-04-24,5625,1,2,2014,2013
"1759",2014-04-25,4055,1,2,2014,2013
"1760",2014-04-26,2338,1,2,2014,2013
"1761",2014-04-27,4102,1,2,2014,2013
"1762",2014-04-28,6625,1,2,2014,2013
"1763",2014-04-29,6616,1,2,2014,2013
"1764",2014-04-30,6534,1,2,2014,2013
"1765",2014-05-01,5932,1,2,2014,2013
"1766",2014-05-02,4310,1,2,2014,2013
"1767",2014-05-03,2643,1,2,2014,2013
"1768",2014-05-04,4421,1,2,2014,2013
"1769",2014-05-05,6603,1,2,2014,2013
"1770",2014-05-06,6006,1,2,2014,2013
"1771",2014-05-07,6132,1,2,2014,2013
"1772",2014-05-08,5391,1,2,2014,2013
"1773",2014-05-09,3930,1,2,2014,2013
"1774",2014-05-10,2168,1,2,2014,2013
"1775",2014-05-11,3728,1,2,2014,2013
"1776",2014-05-12,6998,1,2,2014,2013
"1777",2014-05-13,6558,1,2,2014,2013
"1778",2014-05-14,6120,1,2,2014,2013
"1779",2014-05-15,5438,1,2,2014,2013
"1780",2014-05-16,3870,1,2,2014,2013
"1781",2014-05-17,2212,1,2,2014,2013
"1782",2014-05-18,4076,1,2,2014,2013
"1783",2014-05-19,6516,1,2,2014,2013
"1784",2014-05-20,6079,1,2,2014,2013
"1785",2014-05-21,6140,1,2,2014,2013
"1786",2014-05-22,5633,1,2,2014,2013
"1787",2014-05-23,4081,1,2,2014,2013
"1788",2014-05-24,1771,1,2,2014,2013
"1789",2014-05-25,2401,1,2,2014,2013
"1790",2014-05-26,4028,1,2,2014,2013
"1791",2014-05-27,6721,1,2,2014,2013
